event_id,state,state_fips,cz_fips,cz_name,begin_location,event_type,cz_type,begin_day,begin_month,begin_year,end_day,end_year,end_month,event_type_coarse,date,gsb95_ndvi,gsb19_ndvi,gsb_95_00_ndvi,jb95_ndvi,jb19_ndvi,jb_95_00_ndvi,sob95_ndvi,sob19_ndvi,sob_95_00_ndvi,day,monthly_msl
5313009,NEW YORK,36,59,NASSAU,HICKSVILLE,Thunderstorm Wind,C,2,8,2002,2,2002,8,Thunderstorm,2002-08-06,NA,NA,NA,0.293,0.294,0.177,NA,NA,NA,6,-0.001
5313009,NEW YORK,36,59,NASSAU,HICKSVILLE,Thunderstorm Wind,C,2,8,2002,2,2002,8,Thunderstorm,2002-08-22,NA,NA,NA,0.959,0.227,0.103,NA,NA,NA,22,-0.001
5337912,NEW YORK,36,103,SUFFOLK,MATTITUCK,Flash Flood,C,17,8,2003,17,2003,8,Flood,2003-08-18,0.296,0.398,0.464,0.076,-0.039,-0.105,0.484,-0.152,0.14,18,0.011
5337912,NEW YORK,36,103,SUFFOLK,MATTITUCK,Flash Flood,C,17,8,2003,17,2003,8,Flood,2003-08-25,NA,NA,NA,0.416,0.337,0.085,NA,NA,NA,25,0.011
5337607,NEW YORK,36,103,SUFFOLK,OLD FIELD,Thunderstorm Wind,C,16,8,2003,16,2003,8,Thunderstorm,2003-08-18,0.296,0.398,0.464,0.076,-0.039,-0.105,0.484,-0.152,0.14,18,0.011
5337607,NEW YORK,36,103,SUFFOLK,OLD FIELD,Thunderstorm Wind,C,16,8,2003,16,2003,8,Thunderstorm,2003-08-25,NA,NA,NA,0.416,0.337,0.085,NA,NA,NA,25,0.011
5337486,NEW YORK,36,103,SUFFOLK,EAST PORTION,Flash Flood,C,8,8,2003,8,2003,8,Flood,2003-08-18,0.296,0.398,0.464,0.076,-0.039,-0.105,0.484,-0.152,0.14,18,0.011
5337486,NEW YORK,36,103,SUFFOLK,EAST PORTION,Flash Flood,C,8,8,2003,8,2003,8,Flood,2003-08-25,NA,NA,NA,0.416,0.337,0.085,NA,NA,NA,25,0.011
5337596,NEW YORK,36,103,SUFFOLK,RONKONKOMA,Flash Flood,C,10,8,2003,10,2003,8,Flood,2003-08-18,0.296,0.398,0.464,0.076,-0.039,-0.105,0.484,-0.152,0.14,18,0.011
5337596,NEW YORK,36,103,SUFFOLK,RONKONKOMA,Flash Flood,C,10,8,2003,10,2003,8,Flood,2003-08-25,NA,NA,NA,0.416,0.337,0.085,NA,NA,NA,25,0.011
5374418,NEW YORK,36,103,SUFFOLK,BAITING HOLLOW,Flash Flood,C,17,8,2003,17,2003,8,Flood,2003-08-18,0.296,0.398,0.464,0.076,-0.039,-0.105,0.484,-0.152,0.14,18,0.011
5374418,NEW YORK,36,103,SUFFOLK,BAITING HOLLOW,Flash Flood,C,17,8,2003,17,2003,8,Flood,2003-08-25,NA,NA,NA,0.416,0.337,0.085,NA,NA,NA,25,0.011
5374414,NEW YORK,36,103,SUFFOLK,SOUTHOLD,Flash Flood,C,17,8,2003,17,2003,8,Flood,2003-08-18,0.296,0.398,0.464,0.076,-0.039,-0.105,0.484,-0.152,0.14,18,0.011
5374414,NEW YORK,36,103,SUFFOLK,SOUTHOLD,Flash Flood,C,17,8,2003,17,2003,8,Flood,2003-08-25,NA,NA,NA,0.416,0.337,0.085,NA,NA,NA,25,0.011
5374407,NEW YORK,36,81,QUEENS,NORTHWEST PORTION,Flash Flood,C,4,8,2003,4,2003,8,Flood,2003-08-18,0.296,0.398,0.464,0.076,-0.039,-0.105,0.484,-0.152,0.14,18,0.011
5374407,NEW YORK,36,81,QUEENS,NORTHWEST PORTION,Flash Flood,C,4,8,2003,4,2003,8,Flood,2003-08-25,NA,NA,NA,0.416,0.337,0.085,NA,NA,NA,25,0.011
5418912,NEW YORK,36,81,QUEENS,(JFK)KENNEDY INL ARP,Flash Flood,C,11,8,2004,11,2004,8,Flood,2004-08-04,0.38,0.366,0.498,-0.051,-0.079,-0.143,0.421,-0.14,-0.046,4,0.006
5418912,NEW YORK,36,81,QUEENS,(JFK)KENNEDY INL ARP,Flash Flood,C,11,8,2004,11,2004,8,Flood,2004-08-20,0.421,0.402,0.497,0.005,-0.03,-0.036,0.391,-0.052,0.046,20,0.006
5418912,NEW YORK,36,81,QUEENS,(JFK)KENNEDY INL ARP,Flash Flood,C,11,8,2004,11,2004,8,Flood,2004-08-11,NA,NA,NA,0.134,0.158,0.055,NA,NA,NA,11,0.006
5418912,NEW YORK,36,81,QUEENS,(JFK)KENNEDY INL ARP,Flash Flood,C,11,8,2004,11,2004,8,Flood,2004-08-27,NA,NA,NA,0.322,0.225,0.193,NA,NA,NA,27,0.006
5418997,NEW YORK,36,59,NASSAU,MASSAPEQUA,Thunderstorm Wind,C,21,8,2004,21,2004,8,Thunderstorm,2004-08-04,0.38,0.366,0.498,-0.051,-0.079,-0.143,0.421,-0.14,-0.046,4,0.006
5418997,NEW YORK,36,59,NASSAU,MASSAPEQUA,Thunderstorm Wind,C,21,8,2004,21,2004,8,Thunderstorm,2004-08-20,0.421,0.402,0.497,0.005,-0.03,-0.036,0.391,-0.052,0.046,20,0.006
5418997,NEW YORK,36,59,NASSAU,MASSAPEQUA,Thunderstorm Wind,C,21,8,2004,21,2004,8,Thunderstorm,2004-08-11,NA,NA,NA,0.134,0.158,0.055,NA,NA,NA,11,0.006
5418997,NEW YORK,36,59,NASSAU,MASSAPEQUA,Thunderstorm Wind,C,21,8,2004,21,2004,8,Thunderstorm,2004-08-27,NA,NA,NA,0.322,0.225,0.193,NA,NA,NA,27,0.006
5418999,NEW YORK,36,81,QUEENS,FOREST HILLS,Hail,C,21,8,2004,21,2004,8,Thunderstorm,2004-08-04,0.38,0.366,0.498,-0.051,-0.079,-0.143,0.421,-0.14,-0.046,4,0.006
5418999,NEW YORK,36,81,QUEENS,FOREST HILLS,Hail,C,21,8,2004,21,2004,8,Thunderstorm,2004-08-20,0.421,0.402,0.497,0.005,-0.03,-0.036,0.391,-0.052,0.046,20,0.006
5418999,NEW YORK,36,81,QUEENS,FOREST HILLS,Hail,C,21,8,2004,21,2004,8,Thunderstorm,2004-08-11,NA,NA,NA,0.134,0.158,0.055,NA,NA,NA,11,0.006
5418999,NEW YORK,36,81,QUEENS,FOREST HILLS,Hail,C,21,8,2004,21,2004,8,Thunderstorm,2004-08-27,NA,NA,NA,0.322,0.225,0.193,NA,NA,NA,27,0.006
5418908,NEW YORK,36,81,QUEENS,COLLEGE PT,Flash Flood,C,11,8,2004,11,2004,8,Flood,2004-08-04,0.38,0.366,0.498,-0.051,-0.079,-0.143,0.421,-0.14,-0.046,4,0.006
5418908,NEW YORK,36,81,QUEENS,COLLEGE PT,Flash Flood,C,11,8,2004,11,2004,8,Flood,2004-08-20,0.421,0.402,0.497,0.005,-0.03,-0.036,0.391,-0.052,0.046,20,0.006
5418908,NEW YORK,36,81,QUEENS,COLLEGE PT,Flash Flood,C,11,8,2004,11,2004,8,Flood,2004-08-11,NA,NA,NA,0.134,0.158,0.055,NA,NA,NA,11,0.006
5418908,NEW YORK,36,81,QUEENS,COLLEGE PT,Flash Flood,C,11,8,2004,11,2004,8,Flood,2004-08-27,NA,NA,NA,0.322,0.225,0.193,NA,NA,NA,27,0.006
5418909,NEW YORK,36,81,QUEENS,RICHMOND HILL,Lightning,C,11,8,2004,11,2004,8,Thunderstorm,2004-08-04,0.38,0.366,0.498,-0.051,-0.079,-0.143,0.421,-0.14,-0.046,4,0.006
5418909,NEW YORK,36,81,QUEENS,RICHMOND HILL,Lightning,C,11,8,2004,11,2004,8,Thunderstorm,2004-08-20,0.421,0.402,0.497,0.005,-0.03,-0.036,0.391,-0.052,0.046,20,0.006
5418909,NEW YORK,36,81,QUEENS,RICHMOND HILL,Lightning,C,11,8,2004,11,2004,8,Thunderstorm,2004-08-11,NA,NA,NA,0.134,0.158,0.055,NA,NA,NA,11,0.006
5418909,NEW YORK,36,81,QUEENS,RICHMOND HILL,Lightning,C,11,8,2004,11,2004,8,Thunderstorm,2004-08-27,NA,NA,NA,0.322,0.225,0.193,NA,NA,NA,27,0.006
5418910,NEW YORK,36,81,QUEENS,FLUSHING,Flash Flood,C,11,8,2004,11,2004,8,Flood,2004-08-04,0.38,0.366,0.498,-0.051,-0.079,-0.143,0.421,-0.14,-0.046,4,0.006
5418910,NEW YORK,36,81,QUEENS,FLUSHING,Flash Flood,C,11,8,2004,11,2004,8,Flood,2004-08-20,0.421,0.402,0.497,0.005,-0.03,-0.036,0.391,-0.052,0.046,20,0.006
5418910,NEW YORK,36,81,QUEENS,FLUSHING,Flash Flood,C,11,8,2004,11,2004,8,Flood,2004-08-11,NA,NA,NA,0.134,0.158,0.055,NA,NA,NA,11,0.006
5418910,NEW YORK,36,81,QUEENS,FLUSHING,Flash Flood,C,11,8,2004,11,2004,8,Flood,2004-08-27,NA,NA,NA,0.322,0.225,0.193,NA,NA,NA,27,0.006
5418911,NEW YORK,36,81,QUEENS,NORTH PORTION,Flash Flood,C,11,8,2004,11,2004,8,Flood,2004-08-04,0.38,0.366,0.498,-0.051,-0.079,-0.143,0.421,-0.14,-0.046,4,0.006
5418911,NEW YORK,36,81,QUEENS,NORTH PORTION,Flash Flood,C,11,8,2004,11,2004,8,Flood,2004-08-20,0.421,0.402,0.497,0.005,-0.03,-0.036,0.391,-0.052,0.046,20,0.006
5418911,NEW YORK,36,81,QUEENS,NORTH PORTION,Flash Flood,C,11,8,2004,11,2004,8,Flood,2004-08-11,NA,NA,NA,0.134,0.158,0.055,NA,NA,NA,11,0.006
5418911,NEW YORK,36,81,QUEENS,NORTH PORTION,Flash Flood,C,11,8,2004,11,2004,8,Flood,2004-08-27,NA,NA,NA,0.322,0.225,0.193,NA,NA,NA,27,0.006
5469218,NEW YORK,36,103,SUFFOLK,WEST ISLIP,Thunderstorm Wind,C,5,8,2005,5,2005,8,Thunderstorm,2005-08-07,0.178,0.243,0.114,0.062,0.059,0.04,0.078,0.037,0.042,7,0.062
5469218,NEW YORK,36,103,SUFFOLK,WEST ISLIP,Thunderstorm Wind,C,5,8,2005,5,2005,8,Thunderstorm,2005-08-23,0.243,0.321,0.477,0.011,0.009,-0.289,0.484,-0.321,-0.102,23,0.062
5469218,NEW YORK,36,103,SUFFOLK,WEST ISLIP,Thunderstorm Wind,C,5,8,2005,5,2005,8,Thunderstorm,2005-08-14,NA,NA,NA,0.357,0.215,-0.049,NA,NA,NA,14,0.062
5472759,NEW YORK,36,103,SUFFOLK,NORTHPORT,Flash Flood,C,30,8,2005,30,2005,8,Flood,2005-08-07,0.178,0.243,0.114,0.062,0.059,0.04,0.078,0.037,0.042,7,0.062
5472759,NEW YORK,36,103,SUFFOLK,NORTHPORT,Flash Flood,C,30,8,2005,30,2005,8,Flood,2005-08-23,0.243,0.321,0.477,0.011,0.009,-0.289,0.484,-0.321,-0.102,23,0.062
5472759,NEW YORK,36,103,SUFFOLK,NORTHPORT,Flash Flood,C,30,8,2005,30,2005,8,Flood,2005-08-14,NA,NA,NA,0.357,0.215,-0.049,NA,NA,NA,14,0.062
5472663,NEW YORK,36,81,QUEENS,LONG IS CITY,Thunderstorm Wind,C,14,8,2005,14,2005,8,Thunderstorm,2005-08-07,0.178,0.243,0.114,0.062,0.059,0.04,0.078,0.037,0.042,7,0.062
5472663,NEW YORK,36,81,QUEENS,LONG IS CITY,Thunderstorm Wind,C,14,8,2005,14,2005,8,Thunderstorm,2005-08-23,0.243,0.321,0.477,0.011,0.009,-0.289,0.484,-0.321,-0.102,23,0.062
5472663,NEW YORK,36,81,QUEENS,LONG IS CITY,Thunderstorm Wind,C,14,8,2005,14,2005,8,Thunderstorm,2005-08-14,NA,NA,NA,0.357,0.215,-0.049,NA,NA,NA,14,0.062
5469214,NEW YORK,36,59,NASSAU,PLAINVIEW,Thunderstorm Wind,C,5,8,2005,5,2005,8,Thunderstorm,2005-08-07,0.178,0.243,0.114,0.062,0.059,0.04,0.078,0.037,0.042,7,0.062
5469214,NEW YORK,36,59,NASSAU,PLAINVIEW,Thunderstorm Wind,C,5,8,2005,5,2005,8,Thunderstorm,2005-08-23,0.243,0.321,0.477,0.011,0.009,-0.289,0.484,-0.321,-0.102,23,0.062
5469214,NEW YORK,36,59,NASSAU,PLAINVIEW,Thunderstorm Wind,C,5,8,2005,5,2005,8,Thunderstorm,2005-08-14,NA,NA,NA,0.357,0.215,-0.049,NA,NA,NA,14,0.062
5469215,NEW YORK,36,103,SUFFOLK,ROCKY PT,Thunderstorm Wind,C,5,8,2005,5,2005,8,Thunderstorm,2005-08-07,0.178,0.243,0.114,0.062,0.059,0.04,0.078,0.037,0.042,7,0.062
5469215,NEW YORK,36,103,SUFFOLK,ROCKY PT,Thunderstorm Wind,C,5,8,2005,5,2005,8,Thunderstorm,2005-08-23,0.243,0.321,0.477,0.011,0.009,-0.289,0.484,-0.321,-0.102,23,0.062
5469215,NEW YORK,36,103,SUFFOLK,ROCKY PT,Thunderstorm Wind,C,5,8,2005,5,2005,8,Thunderstorm,2005-08-14,NA,NA,NA,0.357,0.215,-0.049,NA,NA,NA,14,0.062
5469216,NEW YORK,36,103,SUFFOLK,LAUREL,Thunderstorm Wind,C,5,8,2005,5,2005,8,Thunderstorm,2005-08-07,0.178,0.243,0.114,0.062,0.059,0.04,0.078,0.037,0.042,7,0.062
5469216,NEW YORK,36,103,SUFFOLK,LAUREL,Thunderstorm Wind,C,5,8,2005,5,2005,8,Thunderstorm,2005-08-23,0.243,0.321,0.477,0.011,0.009,-0.289,0.484,-0.321,-0.102,23,0.062
5469216,NEW YORK,36,103,SUFFOLK,LAUREL,Thunderstorm Wind,C,5,8,2005,5,2005,8,Thunderstorm,2005-08-14,NA,NA,NA,0.357,0.215,-0.049,NA,NA,NA,14,0.062
5469217,NEW YORK,36,103,SUFFOLK,ORIENT,Thunderstorm Wind,C,5,8,2005,5,2005,8,Thunderstorm,2005-08-07,0.178,0.243,0.114,0.062,0.059,0.04,0.078,0.037,0.042,7,0.062
5469217,NEW YORK,36,103,SUFFOLK,ORIENT,Thunderstorm Wind,C,5,8,2005,5,2005,8,Thunderstorm,2005-08-23,0.243,0.321,0.477,0.011,0.009,-0.289,0.484,-0.321,-0.102,23,0.062
5469217,NEW YORK,36,103,SUFFOLK,ORIENT,Thunderstorm Wind,C,5,8,2005,5,2005,8,Thunderstorm,2005-08-14,NA,NA,NA,0.357,0.215,-0.049,NA,NA,NA,14,0.062
57556,NEW YORK,36,81,QUEENS,HOLLIS,Flash Flood,C,8,8,2007,8,2007,8,Flood,2007-08-13,0.23,0.401,0.419,0.038,-0.083,-0.038,0.36,0.067,0.056,13,0.05
57556,NEW YORK,36,81,QUEENS,HOLLIS,Flash Flood,C,8,8,2007,8,2007,8,Flood,2007-08-04,NA,NA,NA,0.032,0.049,-0.007,NA,NA,NA,4,0.05
57535,NEW YORK,36,59,NASSAU,LONG BEACH,Thunderstorm Wind,C,8,8,2007,8,2007,8,Thunderstorm,2007-08-13,0.23,0.401,0.419,0.038,-0.083,-0.038,0.36,0.067,0.056,13,0.05
57535,NEW YORK,36,59,NASSAU,LONG BEACH,Thunderstorm Wind,C,8,8,2007,8,2007,8,Thunderstorm,2007-08-04,NA,NA,NA,0.032,0.049,-0.007,NA,NA,NA,4,0.05
57559,NEW YORK,36,59,NASSAU,NEW HYDE PARK,Flash Flood,C,8,8,2007,8,2007,8,Flood,2007-08-13,0.23,0.401,0.419,0.038,-0.083,-0.038,0.36,0.067,0.056,13,0.05
57559,NEW YORK,36,59,NASSAU,NEW HYDE PARK,Flash Flood,C,8,8,2007,8,2007,8,Flood,2007-08-04,NA,NA,NA,0.032,0.049,-0.007,NA,NA,NA,4,0.05
130738,NEW YORK,36,81,QUEENS,FLUSHING ARPT,Flash Flood,C,11,8,2008,11,2008,8,Flood,2008-08-15,0.161,0.397,0.177,0.039,0.045,-0.052,0.368,0.205,0.086,15,0.064
130738,NEW YORK,36,81,QUEENS,FLUSHING ARPT,Flash Flood,C,11,8,2008,11,2008,8,Flood,2008-08-31,0.222,0.431,0.464,0.035,0.085,-0.08,0.433,0.034,-0.159,31,0.064
130738,NEW YORK,36,81,QUEENS,FLUSHING ARPT,Flash Flood,C,11,8,2008,11,2008,8,Flood,2008-08-06,NA,NA,NA,-0.022,-0.139,-0.312,NA,NA,NA,6,0.064
130738,NEW YORK,36,81,QUEENS,FLUSHING ARPT,Flash Flood,C,11,8,2008,11,2008,8,Flood,2008-08-22,NA,NA,NA,-0.064,-0.016,-0.083,NA,NA,NA,22,0.064
130748,NEW YORK,36,59,NASSAU,BAYVILLE,Flash Flood,C,11,8,2008,11,2008,8,Flood,2008-08-15,0.161,0.397,0.177,0.039,0.045,-0.052,0.368,0.205,0.086,15,0.064
130748,NEW YORK,36,59,NASSAU,BAYVILLE,Flash Flood,C,11,8,2008,11,2008,8,Flood,2008-08-31,0.222,0.431,0.464,0.035,0.085,-0.08,0.433,0.034,-0.159,31,0.064
130748,NEW YORK,36,59,NASSAU,BAYVILLE,Flash Flood,C,11,8,2008,11,2008,8,Flood,2008-08-06,NA,NA,NA,-0.022,-0.139,-0.312,NA,NA,NA,6,0.064
130748,NEW YORK,36,59,NASSAU,BAYVILLE,Flash Flood,C,11,8,2008,11,2008,8,Flood,2008-08-22,NA,NA,NA,-0.064,-0.016,-0.083,NA,NA,NA,22,0.064
130751,NEW YORK,36,59,NASSAU,LOCUST VLY,Flash Flood,C,11,8,2008,11,2008,8,Flood,2008-08-15,0.161,0.397,0.177,0.039,0.045,-0.052,0.368,0.205,0.086,15,0.064
130751,NEW YORK,36,59,NASSAU,LOCUST VLY,Flash Flood,C,11,8,2008,11,2008,8,Flood,2008-08-31,0.222,0.431,0.464,0.035,0.085,-0.08,0.433,0.034,-0.159,31,0.064
130751,NEW YORK,36,59,NASSAU,LOCUST VLY,Flash Flood,C,11,8,2008,11,2008,8,Flood,2008-08-06,NA,NA,NA,-0.022,-0.139,-0.312,NA,NA,NA,6,0.064
130751,NEW YORK,36,59,NASSAU,LOCUST VLY,Flash Flood,C,11,8,2008,11,2008,8,Flood,2008-08-22,NA,NA,NA,-0.064,-0.016,-0.083,NA,NA,NA,22,0.064
133591,NEW YORK,36,103,SUFFOLK,SMITHTOWN,Hail,C,15,8,2008,15,2008,8,Thunderstorm,2008-08-15,0.161,0.397,0.177,0.039,0.045,-0.052,0.368,0.205,0.086,15,0.064
133591,NEW YORK,36,103,SUFFOLK,SMITHTOWN,Hail,C,15,8,2008,15,2008,8,Thunderstorm,2008-08-31,0.222,0.431,0.464,0.035,0.085,-0.08,0.433,0.034,-0.159,31,0.064
133591,NEW YORK,36,103,SUFFOLK,SMITHTOWN,Hail,C,15,8,2008,15,2008,8,Thunderstorm,2008-08-06,NA,NA,NA,-0.022,-0.139,-0.312,NA,NA,NA,6,0.064
133591,NEW YORK,36,103,SUFFOLK,SMITHTOWN,Hail,C,15,8,2008,15,2008,8,Thunderstorm,2008-08-22,NA,NA,NA,-0.064,-0.016,-0.083,NA,NA,NA,22,0.064
133148,NEW YORK,36,103,SUFFOLK,HAMPTON PARK,Thunderstorm Wind,C,25,8,2008,25,2008,8,Thunderstorm,2008-08-15,0.161,0.397,0.177,0.039,0.045,-0.052,0.368,0.205,0.086,15,0.064
133148,NEW YORK,36,103,SUFFOLK,HAMPTON PARK,Thunderstorm Wind,C,25,8,2008,25,2008,8,Thunderstorm,2008-08-31,0.222,0.431,0.464,0.035,0.085,-0.08,0.433,0.034,-0.159,31,0.064
133148,NEW YORK,36,103,SUFFOLK,HAMPTON PARK,Thunderstorm Wind,C,25,8,2008,25,2008,8,Thunderstorm,2008-08-06,NA,NA,NA,-0.022,-0.139,-0.312,NA,NA,NA,6,0.064
133148,NEW YORK,36,103,SUFFOLK,HAMPTON PARK,Thunderstorm Wind,C,25,8,2008,25,2008,8,Thunderstorm,2008-08-22,NA,NA,NA,-0.064,-0.016,-0.083,NA,NA,NA,22,0.064
130461,NEW YORK,36,59,NASSAU,JERICHO,Flash Flood,C,7,8,2008,7,2008,8,Flood,2008-08-15,0.161,0.397,0.177,0.039,0.045,-0.052,0.368,0.205,0.086,15,0.064
130461,NEW YORK,36,59,NASSAU,JERICHO,Flash Flood,C,7,8,2008,7,2008,8,Flood,2008-08-31,0.222,0.431,0.464,0.035,0.085,-0.08,0.433,0.034,-0.159,31,0.064
130461,NEW YORK,36,59,NASSAU,JERICHO,Flash Flood,C,7,8,2008,7,2008,8,Flood,2008-08-06,NA,NA,NA,-0.022,-0.139,-0.312,NA,NA,NA,6,0.064
130461,NEW YORK,36,59,NASSAU,JERICHO,Flash Flood,C,7,8,2008,7,2008,8,Flood,2008-08-22,NA,NA,NA,-0.064,-0.016,-0.083,NA,NA,NA,22,0.064
130561,NEW YORK,36,103,SUFFOLK,DEERFIELD,Thunderstorm Wind,C,2,8,2008,2,2008,8,Thunderstorm,2008-08-15,0.161,0.397,0.177,0.039,0.045,-0.052,0.368,0.205,0.086,15,0.064
130561,NEW YORK,36,103,SUFFOLK,DEERFIELD,Thunderstorm Wind,C,2,8,2008,2,2008,8,Thunderstorm,2008-08-31,0.222,0.431,0.464,0.035,0.085,-0.08,0.433,0.034,-0.159,31,0.064
130561,NEW YORK,36,103,SUFFOLK,DEERFIELD,Thunderstorm Wind,C,2,8,2008,2,2008,8,Thunderstorm,2008-08-06,NA,NA,NA,-0.022,-0.139,-0.312,NA,NA,NA,6,0.064
130561,NEW YORK,36,103,SUFFOLK,DEERFIELD,Thunderstorm Wind,C,2,8,2008,2,2008,8,Thunderstorm,2008-08-22,NA,NA,NA,-0.064,-0.016,-0.083,NA,NA,NA,22,0.064
130377,NEW YORK,36,103,SUFFOLK,ART VLG,Flash Flood,C,2,8,2008,2,2008,8,Flood,2008-08-15,0.161,0.397,0.177,0.039,0.045,-0.052,0.368,0.205,0.086,15,0.064
130377,NEW YORK,36,103,SUFFOLK,ART VLG,Flash Flood,C,2,8,2008,2,2008,8,Flood,2008-08-31,0.222,0.431,0.464,0.035,0.085,-0.08,0.433,0.034,-0.159,31,0.064
130377,NEW YORK,36,103,SUFFOLK,ART VLG,Flash Flood,C,2,8,2008,2,2008,8,Flood,2008-08-06,NA,NA,NA,-0.022,-0.139,-0.312,NA,NA,NA,6,0.064
130377,NEW YORK,36,103,SUFFOLK,ART VLG,Flash Flood,C,2,8,2008,2,2008,8,Flood,2008-08-22,NA,NA,NA,-0.064,-0.016,-0.083,NA,NA,NA,22,0.064
130553,NEW YORK,36,103,SUFFOLK,DEERFIELD,Flash Flood,C,7,8,2008,7,2008,8,Flood,2008-08-15,0.161,0.397,0.177,0.039,0.045,-0.052,0.368,0.205,0.086,15,0.064
130553,NEW YORK,36,103,SUFFOLK,DEERFIELD,Flash Flood,C,7,8,2008,7,2008,8,Flood,2008-08-31,0.222,0.431,0.464,0.035,0.085,-0.08,0.433,0.034,-0.159,31,0.064
130553,NEW YORK,36,103,SUFFOLK,DEERFIELD,Flash Flood,C,7,8,2008,7,2008,8,Flood,2008-08-06,NA,NA,NA,-0.022,-0.139,-0.312,NA,NA,NA,6,0.064
130553,NEW YORK,36,103,SUFFOLK,DEERFIELD,Flash Flood,C,7,8,2008,7,2008,8,Flood,2008-08-22,NA,NA,NA,-0.064,-0.016,-0.083,NA,NA,NA,22,0.064
131139,NEW YORK,36,81,QUEENS,QUEENS VLG,Flash Flood,C,14,8,2008,14,2008,8,Flood,2008-08-15,0.161,0.397,0.177,0.039,0.045,-0.052,0.368,0.205,0.086,15,0.064
131139,NEW YORK,36,81,QUEENS,QUEENS VLG,Flash Flood,C,14,8,2008,14,2008,8,Flood,2008-08-31,0.222,0.431,0.464,0.035,0.085,-0.08,0.433,0.034,-0.159,31,0.064
131139,NEW YORK,36,81,QUEENS,QUEENS VLG,Flash Flood,C,14,8,2008,14,2008,8,Flood,2008-08-06,NA,NA,NA,-0.022,-0.139,-0.312,NA,NA,NA,6,0.064
131139,NEW YORK,36,81,QUEENS,QUEENS VLG,Flash Flood,C,14,8,2008,14,2008,8,Flood,2008-08-22,NA,NA,NA,-0.064,-0.016,-0.083,NA,NA,NA,22,0.064
131189,NEW YORK,36,103,SUFFOLK,SOUND BEACH,Flash Flood,C,15,8,2008,15,2008,8,Flood,2008-08-15,0.161,0.397,0.177,0.039,0.045,-0.052,0.368,0.205,0.086,15,0.064
131189,NEW YORK,36,103,SUFFOLK,SOUND BEACH,Flash Flood,C,15,8,2008,15,2008,8,Flood,2008-08-31,0.222,0.431,0.464,0.035,0.085,-0.08,0.433,0.034,-0.159,31,0.064
131189,NEW YORK,36,103,SUFFOLK,SOUND BEACH,Flash Flood,C,15,8,2008,15,2008,8,Flood,2008-08-06,NA,NA,NA,-0.022,-0.139,-0.312,NA,NA,NA,6,0.064
131189,NEW YORK,36,103,SUFFOLK,SOUND BEACH,Flash Flood,C,15,8,2008,15,2008,8,Flood,2008-08-22,NA,NA,NA,-0.064,-0.016,-0.083,NA,NA,NA,22,0.064
131191,NEW YORK,36,103,SUFFOLK,RONKONKOMA,Flash Flood,C,15,8,2008,15,2008,8,Flood,2008-08-15,0.161,0.397,0.177,0.039,0.045,-0.052,0.368,0.205,0.086,15,0.064
131191,NEW YORK,36,103,SUFFOLK,RONKONKOMA,Flash Flood,C,15,8,2008,15,2008,8,Flood,2008-08-31,0.222,0.431,0.464,0.035,0.085,-0.08,0.433,0.034,-0.159,31,0.064
131191,NEW YORK,36,103,SUFFOLK,RONKONKOMA,Flash Flood,C,15,8,2008,15,2008,8,Flood,2008-08-06,NA,NA,NA,-0.022,-0.139,-0.312,NA,NA,NA,6,0.064
131191,NEW YORK,36,103,SUFFOLK,RONKONKOMA,Flash Flood,C,15,8,2008,15,2008,8,Flood,2008-08-22,NA,NA,NA,-0.064,-0.016,-0.083,NA,NA,NA,22,0.064
133855,NEW YORK,36,59,NASSAU,SANDS PT,Flash Flood,C,15,8,2008,15,2008,8,Flood,2008-08-15,0.161,0.397,0.177,0.039,0.045,-0.052,0.368,0.205,0.086,15,0.064
133855,NEW YORK,36,59,NASSAU,SANDS PT,Flash Flood,C,15,8,2008,15,2008,8,Flood,2008-08-31,0.222,0.431,0.464,0.035,0.085,-0.08,0.433,0.034,-0.159,31,0.064
133855,NEW YORK,36,59,NASSAU,SANDS PT,Flash Flood,C,15,8,2008,15,2008,8,Flood,2008-08-06,NA,NA,NA,-0.022,-0.139,-0.312,NA,NA,NA,6,0.064
133855,NEW YORK,36,59,NASSAU,SANDS PT,Flash Flood,C,15,8,2008,15,2008,8,Flood,2008-08-22,NA,NA,NA,-0.064,-0.016,-0.083,NA,NA,NA,22,0.064
131194,NEW YORK,36,103,SUFFOLK,LAKE RONKONKOMA,Flash Flood,C,15,8,2008,15,2008,8,Flood,2008-08-15,0.161,0.397,0.177,0.039,0.045,-0.052,0.368,0.205,0.086,15,0.064
131194,NEW YORK,36,103,SUFFOLK,LAKE RONKONKOMA,Flash Flood,C,15,8,2008,15,2008,8,Flood,2008-08-31,0.222,0.431,0.464,0.035,0.085,-0.08,0.433,0.034,-0.159,31,0.064
131194,NEW YORK,36,103,SUFFOLK,LAKE RONKONKOMA,Flash Flood,C,15,8,2008,15,2008,8,Flood,2008-08-06,NA,NA,NA,-0.022,-0.139,-0.312,NA,NA,NA,6,0.064
131194,NEW YORK,36,103,SUFFOLK,LAKE RONKONKOMA,Flash Flood,C,15,8,2008,15,2008,8,Flood,2008-08-22,NA,NA,NA,-0.064,-0.016,-0.083,NA,NA,NA,22,0.064
131510,NEW YORK,36,103,SUFFOLK,CENTER MORICHES,Thunderstorm Wind,C,8,8,2008,8,2008,8,Thunderstorm,2008-08-15,0.161,0.397,0.177,0.039,0.045,-0.052,0.368,0.205,0.086,15,0.064
